date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:35:05	22111/22111	---MCZ	200	added ('OK')	application/json	date:Sun,%2020%20Apr%202025%2016:35:04%20GMT	https://nhstayside.foundation/wp-json/wp/v2/posts/741	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-json/wp/v2/posts/741.json	(from https://nhstayside.foundation/2024/01/18/elder-voice/)
17:35:05	2244/2244	---M-Z	200	added ('OK')	application/json	etag:%222605-1745166905;gz%22	https://nhstayside.foundation/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnhstayside.foundation%2F2024%2F01%2F18%2Felder-voice%2F	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-json/oembed/1.0/embed5c5f.json	(from https://nhstayside.foundation/2024/01/18/elder-voice/)
17:35:06	2422/2422	---M--	200	added ('OK')	text/xml	etag:%222606-1745166906;;;%22	https://nhstayside.foundation/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnhstayside.foundation%2F2024%2F01%2F18%2Felder-voice%2F&format=xml	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-json/oembed/1.0/embed2212	(from https://nhstayside.foundation/2024/01/18/elder-voice/)
17:35:09	479509/479509	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Feb%202024%2015:21:25%20GMT	https://nhstayside.foundation/wp-content/uploads/2024/01/Choir-web.jpg	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-content/uploads/2024/01/Choir-web.jpg	(from https://nhstayside.foundation/2024/01/18/elder-voice/)
17:35:09	376412/376412	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Feb%202024%2015:21:26%20GMT	https://nhstayside.foundation/wp-content/uploads/2024/01/Minibus-web.jpg	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-content/uploads/2024/01/Minibus-web.jpg	(from https://nhstayside.foundation/2024/01/18/elder-voice/)
17:35:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2020%20Apr%202025%2016:35:07%20GMT	https://nhstayside.foundation/?p=741	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/index00c2.html	(from https://nhstayside.foundation/2024/01/18/elder-voice/)
17:35:11	393621/393621	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Feb%202024%2015:21:27%20GMT	https://nhstayside.foundation/wp-content/uploads/2024/01/Peel-Farm-Outing-web.jpg	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-content/uploads/2024/01/Peel-Farm-Outing-web.jpg	(from https://nhstayside.foundation/2024/01/18/elder-voice/)
17:35:11	235859/235859	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Feb%202024%2015:21:28%20GMT	https://nhstayside.foundation/wp-content/uploads/2024/01/Volunteer-and-wheelchair-user.jpg	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-content/uploads/2024/01/Volunteer-and-wheelchair-user.jpg	(from https://nhstayside.foundation/2024/01/18/elder-voice/)
17:35:11	1283/1283	---M-Z	200	added ('OK')	text/css	date:Fri,%2018%20Apr%202025%2016:39:35%20GMT	https://nhstayside.foundation/wp-content/litespeed/css/166e324e83942d0bdb7761318b85162e.css?ver=5162e	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-content/litespeed/css/166e324e83942d0bdb7761318b85162e2521.css	(from https://nhstayside.foundation/2024/01/18/ward-30-information-app/)
17:35:13	19258/19258	---MCZ	200	added ('OK')	application/json	date:Sun,%2020%20Apr%202025%2016:35:12%20GMT	https://nhstayside.foundation/wp-json/wp/v2/posts/726	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-json/wp/v2/posts/726.json	(from https://nhstayside.foundation/2024/01/18/ward-30-information-app/)
17:35:13	2303/2303	---M-Z	200	added ('OK')	application/json	etag:%222607-1745166913;gz%22	https://nhstayside.foundation/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnhstayside.foundation%2F2024%2F01%2F18%2Fward-30-information-app%2F	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-json/oembed/1.0/embed3eb9.json	(from https://nhstayside.foundation/2024/01/18/ward-30-information-app/)
17:35:14	2481/2481	---M--	200	added ('OK')	text/xml	etag:%222608-1745166914;;;%22	https://nhstayside.foundation/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnhstayside.foundation%2F2024%2F01%2F18%2Fward-30-information-app%2F&format=xml	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-json/oembed/1.0/embed8487	(from https://nhstayside.foundation/2024/01/18/ward-30-information-app/)
17:35:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2020%20Apr%202025%2016:35:14%20GMT	https://nhstayside.foundation/?p=726	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/index23a8.html	(from https://nhstayside.foundation/2024/01/18/ward-30-information-app/)
17:35:16	23448/23448	---MCZ	200	added ('OK')	application/json	date:Sun,%2020%20Apr%202025%2016:35:15%20GMT	https://nhstayside.foundation/wp-json/wp/v2/posts/616	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-json/wp/v2/posts/616.json	(from https://nhstayside.foundation/2024/01/17/capability-scotland-our-inclusive-community/)
17:35:16	2343/2343	---M-Z	200	added ('OK')	application/json	etag:%222609-1745166916;gz%22	https://nhstayside.foundation/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnhstayside.foundation%2F2024%2F01%2F17%2Fcapability-scotland-our-inclusive-community%2F	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-json/oembed/1.0/embed13a1.json	(from https://nhstayside.foundation/2024/01/17/capability-scotland-our-inclusive-community/)
17:35:17	2521/2521	---M--	200	added ('OK')	text/xml	etag:%222610-1745166917;;;%22	https://nhstayside.foundation/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnhstayside.foundation%2F2024%2F01%2F17%2Fcapability-scotland-our-inclusive-community%2F&format=xml	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-json/oembed/1.0/embede172	(from https://nhstayside.foundation/2024/01/17/capability-scotland-our-inclusive-community/)
17:35:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2020%20Apr%202025%2016:35:17%20GMT	https://nhstayside.foundation/?p=616	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/index8372.html	(from https://nhstayside.foundation/2024/01/17/capability-scotland-our-inclusive-community/)
17:35:19	28290/28290	---MCZ	200	added ('OK')	application/json	date:Sun,%2020%20Apr%202025%2016:35:18%20GMT	https://nhstayside.foundation/wp-json/wp/v2/posts/562	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-json/wp/v2/posts/562.json	(from https://nhstayside.foundation/2024/01/17/tayside-council-on-alcohol/)
17:35:19	845/845	---M--	200	added ('OK')	application/rss+xml	etag:%22e3c43759cff371ecf2860451fe52c60e%22	https://nhstayside.foundation/2024/01/17/tayside-council-on-alcohol/feed/	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/2024/01/17/tayside-council-on-alcohol/feed/index.html	(from https://nhstayside.foundation/2024/01/17/tayside-council-on-alcohol/)
17:35:19	2353/2353	---M-Z	200	added ('OK')	application/json	etag:%222611-1745166919;gz%22	https://nhstayside.foundation/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnhstayside.foundation%2F2024%2F01%2F17%2Ftayside-council-on-alcohol%2F	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-json/oembed/1.0/embedf2d8.json	(from https://nhstayside.foundation/2024/01/17/tayside-council-on-alcohol/)
17:35:20	2531/2531	---M--	200	added ('OK')	text/xml	etag:%222612-1745166920;;;%22	https://nhstayside.foundation/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnhstayside.foundation%2F2024%2F01%2F17%2Ftayside-council-on-alcohol%2F&format=xml	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-json/oembed/1.0/embed6170	(from https://nhstayside.foundation/2024/01/17/tayside-council-on-alcohol/)
17:35:22	240231/240231	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Feb%202024%2015:21:35%20GMT	https://nhstayside.foundation/wp-content/uploads/2024/01/FB_IMG_1657461041373.jpg	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-content/uploads/2024/01/FB_IMG_1657461041373.jpg	(from https://nhstayside.foundation/2024/01/17/tayside-council-on-alcohol/)
17:35:22	71273/71273	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Feb%202024%2015:21:36%20GMT	https://nhstayside.foundation/wp-content/uploads/2024/01/FB_IMG_1657461113333.jpg	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-content/uploads/2024/01/FB_IMG_1657461113333.jpg	(from https://nhstayside.foundation/2024/01/17/tayside-council-on-alcohol/)
17:35:24	197633/197633	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Feb%202024%2015:21:36%20GMT	https://nhstayside.foundation/wp-content/uploads/2024/01/FB_IMG_1657461332814.jpg	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-content/uploads/2024/01/FB_IMG_1657461332814.jpg	(from https://nhstayside.foundation/2024/01/17/tayside-council-on-alcohol/)
17:35:26	607480/607480	---M--	200	added ('OK')	image/png	date:Fri,%2016%20Feb%202024%2015:21:37%20GMT	https://nhstayside.foundation/wp-content/uploads/2024/01/image.png	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-content/uploads/2024/01/image.png	(from https://nhstayside.foundation/2024/01/17/tayside-council-on-alcohol/)
17:35:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2020%20Apr%202025%2016:35:20%20GMT	https://nhstayside.foundation/?p=562	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/indexf652.html	(from https://nhstayside.foundation/2024/01/17/tayside-council-on-alcohol/)
17:35:27	221383/221383	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Feb%202024%2015:21:40%20GMT	https://nhstayside.foundation/wp-content/uploads/2024/01/Team-Shot-2.jpg	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-content/uploads/2024/01/Team-Shot-2.jpg	(from https://nhstayside.foundation/2024/01/17/tayside-council-on-alcohol/)
17:35:27	2533/2533	---M-Z	200	added ('OK')	application/json	date:Sun,%2020%20Apr%202025%2016:35:27%20GMT	https://nhstayside.foundation/wp-json/wp/v2/posts/3375	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-json/wp/v2/posts/3375.json	(from https://nhstayside.foundation/2025/02/07/neutral-baby-gift-set/)
17:35:28	1153358/1153358	---M--	200	added ('OK')	image/png	date:Fri,%2016%20Feb%202024%2015:21:39%20GMT	https://nhstayside.foundation/wp-content/uploads/2024/01/Nick-Naloxone.png	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-content/uploads/2024/01/Nick-Naloxone.png	(from https://nhstayside.foundation/2024/01/17/tayside-council-on-alcohol/)
17:35:28	2292/2292	---M-Z	200	added ('OK')	application/json	etag:%222613-1745166928;gz%22	https://nhstayside.foundation/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnhstayside.foundation%2F2025%2F02%2F07%2Fneutral-baby-gift-set%2F	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-json/oembed/1.0/embed6976.json	(from https://nhstayside.foundation/2025/02/07/neutral-baby-gift-set/)
17:35:28	823/823	---M--	200	added ('OK')	application/rss+xml	etag:%22e3c43759cff371ecf2860451fe52c60e%22	https://nhstayside.foundation/2025/02/07/neutral-baby-gift-set/feed/	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/2025/02/07/neutral-baby-gift-set/feed/index.html	(from https://nhstayside.foundation/2025/02/07/neutral-baby-gift-set/)
17:35:29	2470/2470	---M--	200	added ('OK')	text/xml	etag:%222614-1745166929;;;%22	https://nhstayside.foundation/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnhstayside.foundation%2F2025%2F02%2F07%2Fneutral-baby-gift-set%2F&format=xml	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-json/oembed/1.0/embed3fdd	(from https://nhstayside.foundation/2025/02/07/neutral-baby-gift-set/)
17:35:30	90709/90709	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Feb%202025%2009:38:10%20GMT	https://nhstayside.foundation/wp-content/uploads/2025/02/NHSTCF-BB-2-683x1024.jpg	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-content/uploads/2025/02/NHSTCF-BB-2-683x1024.jpg	(from https://nhstayside.foundation/2025/02/07/neutral-baby-gift-set/)
17:35:31	193728/193728	---M-Z	200	added ('OK')	text/html	etag:%221769-1744994317;gz%22	https://nhstayside.foundation/2025/02/07/baby-boy-octopus-set/	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/2025/02/07/baby-boy-octopus-set/index.html	(from https://nhstayside.foundation/2025/02/07/neutral-baby-gift-set/)
17:35:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2020%20Apr%202025%2016:35:29%20GMT	https://nhstayside.foundation/?p=3375	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/indexb006.html	(from https://nhstayside.foundation/2025/02/07/neutral-baby-gift-set/)
17:35:31	2326/2326	---M-Z	200	added ('OK')	application/json	date:Sun,%2020%20Apr%202025%2016:35:31%20GMT	https://nhstayside.foundation/wp-json/wp/v2/posts/3365	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-json/wp/v2/posts/3365.json	(from https://nhstayside.foundation/2025/02/07/baby-boy-gift-set/)
17:35:32	2272/2272	---M-Z	200	added ('OK')	application/json	etag:%222615-1745166932;gz%22	https://nhstayside.foundation/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnhstayside.foundation%2F2025%2F02%2F07%2Fbaby-boy-gift-set%2F	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-json/oembed/1.0/embedbcda.json	(from https://nhstayside.foundation/2025/02/07/baby-boy-gift-set/)
17:35:32	811/811	---M--	200	added ('OK')	application/rss+xml	etag:%22e3c43759cff371ecf2860451fe52c60e%22	https://nhstayside.foundation/2025/02/07/baby-boy-gift-set/feed/	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/2025/02/07/baby-boy-gift-set/feed/index.html	(from https://nhstayside.foundation/2025/02/07/baby-boy-gift-set/)
17:35:33	2450/2450	---M--	200	added ('OK')	text/xml	etag:%222616-1745166933;;;%22	https://nhstayside.foundation/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnhstayside.foundation%2F2025%2F02%2F07%2Fbaby-boy-gift-set%2F&format=xml	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-json/oembed/1.0/embed286a	(from https://nhstayside.foundation/2025/02/07/baby-boy-gift-set/)
17:35:34	81454/81454	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Feb%202025%2009:38:08%20GMT	https://nhstayside.foundation/wp-content/uploads/2025/02/NHSTCF-BB-1-683x1024.jpg	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-content/uploads/2025/02/NHSTCF-BB-1-683x1024.jpg	(from https://nhstayside.foundation/2025/02/07/baby-boy-gift-set/)
17:35:35	193744/193744	---M-Z	200	added ('OK')	text/html	etag:%221772-1744994322;gz%22	https://nhstayside.foundation/2025/02/07/baby-girl-gift-set/	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/2025/02/07/baby-girl-gift-set/index.html	(from https://nhstayside.foundation/2025/02/07/baby-boy-gift-set/)
17:35:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2020%20Apr%202025%2016:35:33%20GMT	https://nhstayside.foundation/?p=3365	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/indexc4d6.html	(from https://nhstayside.foundation/2025/02/07/baby-boy-gift-set/)
17:35:35	3202/3202	---M-Z	200	added ('OK')	application/json	date:Sun,%2020%20Apr%202025%2016:35:35%20GMT	https://nhstayside.foundation/wp-json/wp/v2/posts/3030	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-json/wp/v2/posts/3030.json	(from https://nhstayside.foundation/2024/11/26/cosy-sloth-mug-gift-set/)
17:35:36	2308/2308	---M-Z	200	added ('OK')	application/json	etag:%222617-1745166936;gz%22	https://nhstayside.foundation/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnhstayside.foundation%2F2024%2F11%2F26%2Fcosy-sloth-mug-gift-set%2F	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-json/oembed/1.0/embeda13a.json	(from https://nhstayside.foundation/2024/11/26/cosy-sloth-mug-gift-set/)
17:35:36	825/825	---M--	200	added ('OK')	application/rss+xml	etag:%22e3c43759cff371ecf2860451fe52c60e%22	https://nhstayside.foundation/2024/11/26/cosy-sloth-mug-gift-set/feed/	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/2024/11/26/cosy-sloth-mug-gift-set/feed/index.html	(from https://nhstayside.foundation/2024/11/26/cosy-sloth-mug-gift-set/)
17:35:37	2486/2486	---M--	200	added ('OK')	text/xml	etag:%222618-1745166937;;;%22	https://nhstayside.foundation/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnhstayside.foundation%2F2024%2F11%2F26%2Fcosy-sloth-mug-gift-set%2F&format=xml	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-json/oembed/1.0/embeda57d	(from https://nhstayside.foundation/2024/11/26/cosy-sloth-mug-gift-set/)
17:35:38	42913/42913	---M--	200	added ('OK')	image/jpeg	date:Tue,%2026%20Nov%202024%2012:27:33%20GMT	https://nhstayside.foundation/wp-content/uploads/2024/11/Cosy-Sloth-Mug-Gift-Set-14.50-683x1024.jpg	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-content/uploads/2024/11/Cosy-Sloth-Mug-Gift-Set-14.50-683x1024.jpg	(from https://nhstayside.foundation/2024/11/26/cosy-sloth-mug-gift-set/)
17:35:39	195706/195706	---M-Z	200	added ('OK')	text/html	etag:%221783-1744994340;gz%22	https://nhstayside.foundation/2024/11/26/cosy-melts-socks-gift-set/	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/2024/11/26/cosy-melts-socks-gift-set/index.html	(from https://nhstayside.foundation/2024/11/26/cosy-sloth-mug-gift-set/)
17:35:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2020%20Apr%202025%2016:35:37%20GMT	https://nhstayside.foundation/?p=3030	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/index6a77.html	(from https://nhstayside.foundation/2024/11/26/cosy-sloth-mug-gift-set/)
17:35:39	2997/2997	---M-Z	200	added ('OK')	application/json	date:Sun,%2020%20Apr%202025%2016:35:39%20GMT	https://nhstayside.foundation/wp-json/wp/v2/posts/2979	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-json/wp/v2/posts/2979.json	(from https://nhstayside.foundation/2024/11/26/arran-03-discovery-box/)
17:35:40	2314/2314	---M-Z	200	added ('OK')	application/json	etag:%222619-1745166940;gz%22	https://nhstayside.foundation/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnhstayside.foundation%2F2024%2F11%2F26%2Farran-03-discovery-box%2F	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-json/oembed/1.0/embed06fa.json	(from https://nhstayside.foundation/2024/11/26/arran-03-discovery-box/)
17:35:40	822/822	---M--	200	added ('OK')	application/rss+xml	etag:%22e3c43759cff371ecf2860451fe52c60e%22	https://nhstayside.foundation/2024/11/26/arran-03-discovery-box/feed/	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/2024/11/26/arran-03-discovery-box/feed/index.html	(from https://nhstayside.foundation/2024/11/26/arran-03-discovery-box/)
17:35:41	2492/2492	---M--	200	added ('OK')	text/xml	etag:%222620-1745166941;;;%22	https://nhstayside.foundation/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnhstayside.foundation%2F2024%2F11%2F26%2Farran-03-discovery-box%2F&format=xml	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-json/oembed/1.0/embedee70	(from https://nhstayside.foundation/2024/11/26/arran-03-discovery-box/)
17:35:42	20228/20228	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Nov%202024%2011:02:10%20GMT	https://nhstayside.foundation/wp-content/uploads/2024/11/new-Arran-03-Discovery-Box-10.00-image-2-683x1024.jpg	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-content/uploads/2024/11/new-Arran-03-Discovery-Box-10.00-image-2-683x1024.jpg	(from https://nhstayside.foundation/2024/11/26/arran-03-discovery-box/)
17:35:43	195421/195421	---M-Z	200	added ('OK')	text/html	etag:%221780-1744994335;gz%22	https://nhstayside.foundation/2024/11/26/arran-after-the-rain-discovery-box/	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/2024/11/26/arran-after-the-rain-discovery-box/index.html	(from https://nhstayside.foundation/2024/11/26/arran-03-discovery-box/)
17:35:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2020%20Apr%202025%2016:35:41%20GMT	https://nhstayside.foundation/?p=2979	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/index63d9.html	(from https://nhstayside.foundation/2024/11/26/arran-03-discovery-box/)
17:35:43	2296/2296	---M-Z	200	added ('OK')	application/json	date:Sun,%2020%20Apr%202025%2016:35:43%20GMT	https://nhstayside.foundation/wp-json/wp/v2/posts/3372	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-json/wp/v2/posts/3372.json	(from https://nhstayside.foundation/2025/02/07/baby-boy-octopus-set/)
17:35:44	2302/2302	---M-Z	200	added ('OK')	application/json	etag:%222621-1745166944;gz%22	https://nhstayside.foundation/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnhstayside.foundation%2F2025%2F02%2F07%2Fbaby-boy-octopus-set%2F	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-json/oembed/1.0/embed5d65.json	(from https://nhstayside.foundation/2025/02/07/baby-boy-octopus-set/)
17:35:44	825/825	---M--	200	added ('OK')	application/rss+xml	etag:%22e3c43759cff371ecf2860451fe52c60e%22	https://nhstayside.foundation/2025/02/07/baby-boy-octopus-set/feed/	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/2025/02/07/baby-boy-octopus-set/feed/index.html	(from https://nhstayside.foundation/2025/02/07/baby-boy-octopus-set/)
17:35:45	2480/2480	---M--	200	added ('OK')	text/xml	etag:%222622-1745166945;;;%22	https://nhstayside.foundation/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnhstayside.foundation%2F2025%2F02%2F07%2Fbaby-boy-octopus-set%2F&format=xml	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-json/oembed/1.0/embedbafb	(from https://nhstayside.foundation/2025/02/07/baby-boy-octopus-set/)
17:35:46	88773/88773	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Feb%202025%2009:38:12%20GMT	https://nhstayside.foundation/wp-content/uploads/2025/02/NHSTCF-BB-3-683x1024.jpg	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-content/uploads/2025/02/NHSTCF-BB-3-683x1024.jpg	(from https://nhstayside.foundation/2025/02/07/baby-boy-octopus-set/)
17:35:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2020%20Apr%202025%2016:35:45%20GMT	https://nhstayside.foundation/?p=3372	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/index6122.html	(from https://nhstayside.foundation/2025/02/07/baby-boy-octopus-set/)
17:35:47	2486/2486	---M-Z	200	added ('OK')	application/json	date:Sun,%2020%20Apr%202025%2016:35:47%20GMT	https://nhstayside.foundation/wp-json/wp/v2/posts/3368	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-json/wp/v2/posts/3368.json	(from https://nhstayside.foundation/2025/02/07/baby-girl-gift-set/)
17:35:48	2277/2277	---M-Z	200	added ('OK')	application/json	etag:%222623-1745166948;gz%22	https://nhstayside.foundation/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnhstayside.foundation%2F2025%2F02%2F07%2Fbaby-girl-gift-set%2F	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-json/oembed/1.0/embedab33.json	(from https://nhstayside.foundation/2025/02/07/baby-girl-gift-set/)
17:35:48	814/814	---M--	200	added ('OK')	application/rss+xml	etag:%22e3c43759cff371ecf2860451fe52c60e%22	https://nhstayside.foundation/2025/02/07/baby-girl-gift-set/feed/	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/2025/02/07/baby-girl-gift-set/feed/index.html	(from https://nhstayside.foundation/2025/02/07/baby-girl-gift-set/)
17:35:49	2455/2455	---M--	200	added ('OK')	text/xml	etag:%222624-1745166949;;;%22	https://nhstayside.foundation/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnhstayside.foundation%2F2025%2F02%2F07%2Fbaby-girl-gift-set%2F&format=xml	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-json/oembed/1.0/embedf909	(from https://nhstayside.foundation/2025/02/07/baby-girl-gift-set/)
17:35:50	80083/80083	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Feb%202025%2009:38:13%20GMT	https://nhstayside.foundation/wp-content/uploads/2025/02/NHSTCF-BB-4-683x1024.jpg	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/wp-content/uploads/2025/02/NHSTCF-BB-4-683x1024.jpg	(from https://nhstayside.foundation/2025/02/07/baby-girl-gift-set/)
17:35:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2020%20Apr%202025%2016:35:49%20GMT	https://nhstayside.foundation/?p=3368	'/Users/murad/Desktop/NHStyside%20Clone'/nhschatbot/nhstayside.foundation/index471e.html	(from https://nhstayside.foundation/2025/02/07/baby-girl-gift-set/)
